date,close_futures,close_etf,premium_pct,premium_pct_zscore,premium_pct_is_anomaly
2020-04-27,1710.5,161.55999755859375,-90.55480867824649,,False
2020-04-28,1703.4000244140625,160.83999633789062,-90.55770846350572,,False
2020-04-29,1684.199951171875,161.72999572753906,-90.39722120790904,,False
2020-04-30,1694.5,158.8000030517578,-90.62850380337811,,False
2020-05-04,1704.4000244140625,160.33999633789062,-90.59258425010806,,False
2020-05-05,1684.199951171875,161.02000427246094,-90.43937721525153,,False
2020-05-06,1721.800048828125,158.9499969482422,-90.7683823649311,,False
2020-05-07,1709.9000244140625,161.38999938964844,-90.56143651176609,,False
2020-05-11,1704.4000244140625,159.4199981689453,-90.64656208135466,,False
2020-05-12,1713.9000244140625,160.0399932861328,-90.66223286035331,,False
2020-05-13,1738.0999755859375,161.5800018310547,-90.70364167190188,,False
2020-05-14,1753.4000244140625,163.00999450683594,-90.70320564405665,,False
2020-05-18,1744.199951171875,162.69000244140625,-90.67251421879126,,False
2020-05-19,1750.5999755859375,164.25999450683594,-90.61693152075722,,False
2020-05-20,1720.5,164.64999389648438,-90.43010788163416,,False
2020-05-21,1734.5999755859375,162.25,-90.64625837174978,,False
2020-05-26,1710.300048828125,160.88999938964844,-90.59287874663349,,False
2020-05-27,1713.300048828125,161.17999267578125,-90.5924246727229,,False
2020-05-28,1736.9000244140625,161.72000122070312,-90.68915890681394,,False
2020-06-01,1725.199951171875,163.66000366210938,-90.51356316402975,0.8701632469019396,False
2020-06-02,1697.800048828125,162.60000610351562,-90.42290013975749,1.6112680160435844,False
2020-06-03,1718.9000244140625,159.60000610351562,-90.71499192293514,1.0668537605561372,False
2020-06-04,1676.199951171875,161.27999877929688,-90.37823627983393,2.005706851502308,True
2020-06-08,1714.699951171875,159.72000122070312,-90.68525072788705,0.7499860285311415,False
2020-06-09,1713.300048828125,161.25999450683594,-90.5877552144392,0.12226809284012208,False
2020-06-10,1732.0,163.57000732421875,-90.55600419606127,0.48552978472128094,False
2020-06-11,1729.300048828125,162.38999938964844,-90.60949547189955,0.1037765101444317,False
2020-06-15,1729.5999755859375,162.3300018310547,-90.61459273112779,0.12902192829474718,False
2020-06-16,1729.199951171875,162.25,-90.61704808110575,0.16993424474487528,False
2020-06-17,1724.800048828125,162.55999755859375,-90.57513955492746,0.21691173482660422,False
2020-06-18,1745.9000244140625,162.24000549316406,-90.70737137153012,1.146621938623406,False
2020-06-22,1772.0999755859375,165.08999633789062,-90.68393439352629,0.9244597301395417,False
2020-06-23,1765.800048828125,166.47999572753906,-90.5719792091962,0.19448375621148234,False
2020-06-24,1762.0999755859375,165.89999389648438,-90.58509754298595,0.038423072529690676,False
2020-06-25,1772.5,165.8000030517578,-90.64598008170618,0.5344431402498518,False
2020-06-29,1793.0,166.6300048828125,-90.70663664903445,1.1609879613521092,False
2020-06-30,1773.199951171875,167.3699951171875,-90.56113243142288,0.4415739535762183,False
2020-07-01,1784.0,166.6199951171875,-90.66031417504554,0.6147256927991532,False
2020-07-06,1804.199951171875,167.97999572753906,-90.68950225730626,0.9348542958763036,False
2020-07-07,1815.5,169.0399932861328,-90.68906674270819,0.8407103937008444,False
2020-07-08,1799.199951171875,170.08999633789062,-90.54635388206265,0.9081814874074813,False
2020-07-09,1798.199951171875,169.6300048828125,-90.5666772612097,0.5808275006773124,False
2020-07-13,1810.5999755859375,169.39999389648438,-90.64398563014096,0.3406836420084501,False
2020-07-14,1811.4000244140625,170.19000244140625,-90.60450479476735,0.3104738831239631,False
2020-07-15,1798.699951171875,170.33999633789062,-90.5298270438651,1.5535593771519152,False
2020-07-16,1808.300048828125,168.72999572753906,-90.66913724650479,0.8078704006292837,False
2020-07-20,1842.4000244140625,170.94000244140625,-90.72188448891438,1.5399565834614495,False
2020-07-21,1864.0999755859375,173.0,-90.71938188585506,1.3410592482176455,False
2020-07-22,1889.0999755859375,175.6300048828125,-90.7029798765236,0.9874908177569002,False
2020-07-23,1897.300048828125,177.17999267578125,-90.66146692057394,0.28686292695285476,False
2020-07-27,1944.699951171875,182.22999572753906,-90.62940297716739,0.16399470710853611,False
2020-07-28,1953.5,183.75,-90.59380598925006,0.672267391405509,False
2020-07-29,1942.300048828125,185.1300048828125,-90.46851669521865,2.2880201595820617,True
2020-07-30,1962.800048828125,183.75999450683594,-90.63786478828811,0.07809579489801445,False
2020-08-03,2001.199951171875,185.63999938964844,-90.72356566464335,1.2020250521645106,False
2020-08-04,2031.0999755859375,189.58999633789062,-90.66564922373172,0.441786748515672,False
2020-08-05,2051.5,191.35000610351562,-90.67267823039164,0.473424851668403,False
2020-08-06,2010.0999755859375,193.88999938964844,-90.3542111464814,2.8750825910051367,True
2020-08-10,1932.5999755859375,190.14999389648438,-90.16092330028962,3.1555103691740483,True
2020-08-11,1934.9000244140625,179.94000244140625,-90.70029458003151,0.7314671961858784,False
2020-08-12,1956.699951171875,179.10000610351562,-90.8468334147884,1.5659606449751509,False
2020-08-13,1937.0,183.3300018310547,-90.53536387036372,0.513130725523677,False
2020-08-17,1999.4000244140625,186.5,-90.67220177439704,0.3911260267412217,False
2020-08-18,1958.699951171875,188.17999267578125,-90.3926074760356,1.3314613026347857,False
2020-08-19,1933.800048828125,182.24000549316406,-90.57606779958451,0.18561673732777856,False
2020-08-20,1934.5999755859375,183.5,-90.51483498833277,0.5244990945485197,False
2020-08-24,1911.800048828125,181.0,-90.5324827190507,0.3574604623664994,False
2020-08-25,1940.699951171875,181.22000122070312,-90.66213192249141,0.501427846412266,False
2020-08-26,1921.5999755859375,183.36000061035156,-90.45795155391583,0.7500085138180017,False
2020-08-27,1964.5999755859375,181.24000549316406,-90.77471201540102,1.2352733219041825,False
2020-08-31,1968.199951171875,184.8300018310547,-90.60918573232328,0.1993416494886302,False
2020-09-01,1934.4000244140625,185.0500030517578,-90.43372618298999,0.8405922779492484,False
2020-09-02,1927.5999755859375,182.6199951171875,-90.52604288077582,0.2897102562633053,False
2020-09-03,1923.9000244140625,181.13999938964844,-90.5847498783199,0.09363948920967125,False
2020-09-08,1944.699951171875,181.2899932861328,-90.67773960826771,0.6996726144141767,False
2020-09-09,1954.199951171875,183.0500030517578,-90.63299520901184,0.42846018443973766,False
2020-09-10,1937.800048828125,182.4600067138672,-90.58416750354563,0.14678659229306765,False
2020-09-14,1956.300048828125,183.88999938964844,-90.60011272300467,0.1793843571078021,False
2020-09-15,1960.199951171875,183.4499969482422,-90.6412610183686,0.3929123043073072,False
2020-09-16,1940.0,183.97000122070312,-90.51701024635551,0.6549158419661814,False
2020-09-17,1952.0999755859375,182.9600067138672,-90.62752886624311,0.5444328081785454,False
2020-09-21,1898.5999755859375,179.52000427246094,-90.54461147261638,0.3663563427223714,False
2020-09-22,1859.9000244140625,178.64999389648438,-90.39464532762906,1.7434200732290748,False
2020-09-23,1868.300048828125,174.7899932861328,-90.64443672226159,0.7520887466568437,False
2020-09-24,1857.699951171875,175.44000244140625,-90.5560635703987,0.21944794174525326,False
2020-09-28,1894.300048828125,176.6999969482422,-90.67201644968786,0.9678342913755892,False
2020-09-29,1887.5,178.19000244140625,-90.55947006932948,0.2818637833130669,False
2020-09-30,1908.4000244140625,177.1199951171875,-90.71892722430829,1.3936094514561455,False
2020-10-01,1900.199951171875,178.6999969482422,-90.59572668455044,0.010909495014593738,False
2020-10-05,1901.0999755859375,179.41000366210938,-90.5628317307819,0.2722169273100074,False
2020-10-06,1883.5999755859375,177.3000030517578,-90.58717321353731,0.05261318808367358,False
2020-10-07,1888.5999755859375,177.22000122070312,-90.61632937034638,0.3447078512480622,False
2020-10-08,1919.5,177.85000610351562,-90.73456597533131,1.7592550240712141,False
2020-10-12,1888.5,180.55999755859375,-90.43897285895717,1.8739032726176694,False
2020-10-13,1901.300048828125,177.72000122070312,-90.65271147864107,0.7122813171337556,False
2020-10-14,1903.199951171875,178.27000427246094,-90.63314371342365,0.4744604237992796,False
2020-10-15,1900.800048828125,178.9199981689453,-90.58712155025182,0.08640310063778235,False
2020-10-19,1910.4000244140625,178.38999938964844,-90.66216514290706,0.7745759612150177,False
2020-10-20,1924.5999755859375,179.25,-90.68637627175342,1.0146621262984783,False
2020-10-21,1901.0999755859375,180.60000610351562,-90.50023626201705,1.139440023033756,False
2020-10-22,1902.0,178.8300018310547,-90.5977917018373,0.006100860690555828,False
2020-10-26,1908.800048828125,178.5500030517578,-90.64595565358586,0.5077422113029944,False
2020-10-27,1876.199951171875,179.02000427246094,-90.45837283170991,1.8700878755487838,False
2020-10-28,1865.5999755859375,176.1300048828125,-90.5590690829906,0.5354571147029942,False
2020-10-29,1877.4000244140625,175.39999389648438,-90.6572924461729,0.6455356990520924,False
2020-11-02,1908.5,177.91000366210938,-90.67801919506894,0.9010646546541112,False
2020-11-03,1894.5999755859375,178.9199981689453,-90.5563179312503,0.6318580526408659,False
2020-11-04,1945.300048828125,178.82000732421875,-90.80758737286094,2.2359558239371413,True
2020-11-05,1950.300048828125,182.92999267578125,-90.6204179820588,0.09435128232154763,False
2020-11-09,1875.4000244140625,175.0800018310547,-90.66439162035547,0.5371379749481218,False
2020-11-10,1860.699951171875,175.66000366210938,-90.55946642275784,0.6362037904646612,False
2020-11-11,1872.5999755859375,174.89999389648438,-90.66004506158566,0.471761082723042,False
2020-11-12,1885.699951171875,175.9600067138672,-90.668716589587,0.6298995189441504,False
2020-11-16,1884.5,177.14999389648438,-90.5996288725665,0.30693866728551866,False
2020-11-17,1873.5,176.5,-90.57912997064318,0.5285144669377112,False
2020-11-18,1861.0999755859375,175.49000549316406,-90.57062985356744,0.5943222667504534,False
2020-11-19,1872.5999755859375,175.16000366210938,-90.64616010115553,0.3578894020970069,False
2020-11-23,1804.800048828125,172.22999572753906,-90.45711485660864,1.8142924264546316,False
2020-11-24,1805.699951171875,169.58999633789062,-90.60807437980884,0.04115197825243942,False
2020-11-27,1781.9000244140625,167.7899932861328,-90.58364717508174,0.32398862800867045,False
2020-11-30,1814.0999755859375,166.6699981689453,-90.8125240939319,2.139897733846884,True
2020-12-01,1825.699951171875,170.17999267578125,-90.67864395972917,0.6309958591647526,False
2020-12-02,1836.800048828125,171.4600067138672,-90.66528733907327,0.4065529882393877,False
2020-12-03,1835.9000244140625,172.80999755859375,-90.58717820902328,0.5604944581364222,False
2020-12-07,1870.800048828125,174.88999938964844,-90.65159317805235,0.23090584698205613,False
2020-12-08,1834.5999755859375,175.5,-90.43388191783069,2.025496045008967,True
2020-12-09,1833.5999755859375,172.5,-90.59227736164883,0.32951303892568184,False
2020-12-10,1839.800048828125,172.1699981689453,-90.64191794762641,0.347063202011972,False
2020-12-14,1852.300048828125,171.5399932861328,-90.73908174894994,1.4000989840985985,False
2020-12-15,1856.0999755859375,173.94000244140625,-90.62873742097342,0.12490988180571796,False
2020-12-16,1887.199951171875,174.89999389648438,-90.73230190643665,1.2130788715857785,False
2020-12-17,1885.699951171875,176.74000549316406,-90.62735270352378,0.024928669577119464,False
2020-12-21,1866.5999755859375,175.8800048828125,-90.57752024090739,0.49793914183402727,False
2020-12-22,1874.699951171875,174.49000549316406,-90.69237691161776,0.7636487403076898,False
2020-12-24,1879.9000244140625,176.35000610351562,-90.61918166853148,0.09278058013936932,False
2020-12-28,1879.699951171875,175.7100067138672,-90.6522311391069,0.2418084780572006,False
2020-12-29,1891.0,176.35000610351562,-90.6742461076935,0.47787301594638015,False
2020-12-30,1893.0999755859375,177.6999969482422,-90.61327984575976,0.35617337889947936,False
2021-01-04,1952.699951171875,182.3300018310547,-90.66267187021576,0.2537189716851454,False
2021-01-05,1906.9000244140625,182.8699951171875,-90.4100900531805,2.4458157542910115,True
2021-01-06,1912.300048828125,179.89999389648438,-90.59248081875391,0.37960092745050855,False
2021-01-07,1834.0999755859375,179.47999572753906,-90.21427413354603,3.171792716301734,True
2021-01-11,1842.9000244140625,173.0,-90.61262153626569,0.12295993975820758,False
2021-01-12,1853.5999755859375,174.1199951171875,-90.60638770983222,0.06342347182930494,False
2021-01-13,1850.300048828125,173.3699951171875,-90.63016859200808,0.2700222681887232,False
2021-01-14,1829.300048828125,173.27999877929688,-90.52752450915297,0.6481225048011605,False
2021-01-19,1865.9000244140625,172.5800018310547,-90.75084411956911,1.1709689157690624,False
2021-01-20,1865.300048828125,175.38999938964844,-90.59722324567367,0.09016771192185974,False
2021-01-21,1855.699951171875,175.27999877929688,-90.55450755017763,0.3809202342434559,False
2021-01-25,1850.699951171875,174.0500030517578,-90.59544995710687,0.01453271215824056,False
2021-01-26,1844.9000244140625,173.6199951171875,-90.58919221531644,0.007068768101618049,False
2021-01-27,1837.9000244140625,172.52000427246094,-90.61319973987912,0.21474325473347514,False
2021-01-28,1847.300048828125,172.67999267578125,-90.6523040052251,0.5281882001912694,False
2021-02-01,1830.5,174.22999572753906,-90.48183579745758,0.8961205022543028,False
2021-02-02,1832.199951171875,172.11000061035156,-90.60637456625462,0.2187498075636863,False
2021-02-03,1788.9000244140625,171.85000610351562,-90.39353771825212,1.4819934362110545,False
2021-02-04,1810.9000244140625,168.14999389648438,-90.71456228231642,1.1915295467042157,False
2021-02-08,1835.300048828125,171.52000427246094,-90.65438894408683,0.6691737898382489,False
2021-02-09,1840.5999755859375,172.0800018310547,-90.65087449127698,0.6474214604677438,False
2021-02-10,1824.9000244140625,172.7100067138672,-90.53591953513613,0.37029719160518504,False
2021-02-11,1821.5999755859375,171.2100067138672,-90.60111940005952,0.19041732666293945,False
2021-02-16,1771.0999755859375,168.24000549316406,-90.50081825914403,1.1529461217904782,False
2021-02-17,1773.4000244140625,166.3300018310547,-90.62084134762485,0.335411132769409,False
2021-02-18,1775.800048828125,166.32000732421875,-90.6340802595441,0.47997220615953406,False
2021-02-22,1804.4000244140625,169.50999450683594,-90.60574195226579,0.14555412447190738,False
2021-02-23,1796.4000244140625,169.1199951171875,-90.58561607555366,0.14299221599775758,False
2021-02-24,1774.4000244140625,169.0,-90.47565387315598,1.4393629202900227,False
2021-02-25,1728.0999755859375,165.82000732421875,-90.40448992148183,1.9989353706924666,False
2021-03-01,1733.0999755859375,161.52999877929688,-90.67970682275927,1.1398980701075665,False
2021-03-02,1715.300048828125,162.41000366210938,-90.53168547549065,0.5091081875395745,False
2021-03-03,1700.199951171875,160.6199951171875,-90.55287614809782,0.24802867377329813,False
2021-03-04,1698.0,159.0399932861328,-90.63368708562233,0.6510617696701426,False
2021-03-08,1716.5999755859375,157.49000549316406,-90.82546849976467,2.3193413109469567,True
2021-03-09,1721.5,160.83999633789062,-90.65698540006444,0.6240827972012637,False
2021-03-10,1722.300048828125,161.66000366210938,-90.61371427283504,0.1968586066104991,False
2021-03-11,1719.5,161.52000427246094,-90.6065714293422,0.025690506315570412,False
2021-03-15,1730.5999755859375,162.1999969482422,-90.62752806908337,0.31698276278149495,False
2021-03-16,1726.800048828125,162.35000610351562,-90.59821626634232,0.013177566437358639,False
2021-03-17,1732.199951171875,163.50999450683594,-90.56055887796224,0.3736931914982132,False
2021-03-18,1741.4000244140625,162.55999755859375,-90.6649824693042,0.7669129947822999,False
2021-03-22,1724.699951171875,163.0,-90.54908073202837,0.5457594192122637,False
2021-03-23,1732.9000244140625,161.80999755859375,-90.66247358307322,0.6831437615065253,False
2021-03-24,1724.9000244140625,162.3699951171875,-90.58670109461309,0.1895969686025633,False
2021-03-25,1732.199951171875,161.77999877929688,-90.66043162800872,0.6581635856165642,False
2021-03-29,1683.9000244140625,160.30999755859375,-90.47983875323145,1.3112965108366381,False
2021-03-30,1713.800048828125,157.57000732421875,-90.805811481219,1.9470610731224152,False
2021-03-31,1726.5,159.9600067138672,-90.73501264327442,1.1342873237707567,False
2021-04-05,1741.5,161.9199981689453,-90.70226826477489,0.7530540225864282,False
2021-04-06,1740.0999755859375,163.22000122070312,-90.62007910403294,0.15733218603608093,False
2021-04-07,1756.800048828125,162.75999450683594,-90.73542862117945,1.0655172859369013,False
2021-04-08,1743.300048828125,164.50999450683594,-90.56330006888818,0.9501435842865856,False
2021-04-12,1746.199951171875,162.27999877929688,-90.70667716658733,0.6782151243028177,False
2021-04-13,1734.9000244140625,163.42999267578125,-90.57986106542495,0.727935461730113,False
2021-04-14,1765.4000244140625,162.72000122070312,-90.78282548032081,1.6856287734599542,False
2021-04-15,1779.0,165.35000610351562,-90.7054521583184,0.6968149529054308,False
2021-04-19,1777.300048828125,165.88999938964844,-90.66617932638728,0.1970901328239269,False
2021-04-20,1792.300048828125,166.47999572753906,-90.71137693510693,0.6781038740917338,False
2021-04-21,1781.199951171875,168.1300048828125,-90.56085731575517,1.0525921674916925,False
2021-04-22,1777.0,167.0399932861328,-90.59988782858002,0.6372937644049755,False
2021-04-26,1778.0,166.83999633789062,-90.61642315309952,0.4118986608287718,False
2021-04-27,1773.199951171875,166.4199981689453,-90.61470771759488,0.4874088841621635,False
2021-04-28,1768.0999755859375,166.91000366210938,-90.55992274380318,1.0573269622707722,False
2021-04-29,1767.300048828125,166.22000122070312,-90.594692659522,0.6545891713826532,False
2021-05-03,1775.800048828125,167.80999755859375,-90.55017496652655,1.079622299241433,False
2021-05-04,1784.0999755859375,166.5800018310547,-90.66307919339856,0.11966948752461531,False
2021-05-05,1815.5,167.27000427246094,-90.78655994092752,1.749357780426766,False
2021-05-06,1831.0999755859375,170.05999755859375,-90.71268637289037,0.8099943737752582,False
2021-05-10,1835.9000244140625,172.11000061035156,-90.62530648065756,0.30105996489066267,False
2021-05-11,1822.5999755859375,172.13999938964844,-90.5552506476739,1.1556678952828785,False
2021-05-12,1823.800048828125,170.42999267578125,-90.65522600543353,0.19785646701340137,False
2021-05-13,1837.9000244140625,171.1300048828125,-90.68882950053988,0.5778717497230027,False
2021-05-17,1867.800048828125,174.6999969482422,-90.64675059528719,0.041313889815999524,False
2021-05-18,1881.300048828125,175.0399932861328,-90.69579605894518,0.6543864530489701,False
2021-05-19,1881.800048828125,175.16000366210938,-90.69189078982176,0.7295412004990736,False
2021-05-20,1876.699951171875,175.9600067138672,-90.62396700101198,0.2711542674774773,False
2021-05-24,1898.0999755859375,176.35000610351562,-90.70912974175258,1.0255644785225704,False
2021-05-25,1901.300048828125,177.9499969482422,-90.64061471739178,0.016479686495174277,False
2021-05-26,1895.699951171875,177.63999938964844,-90.62931877590461,0.2297684215586362,False
2021-05-27,1902.5,177.7100067138672,-90.65913236720803,0.22379493263290484,False
2021-06-01,1907.5,177.89999389648438,-90.67365693858535,0.423011476453938,False
2021-06-02,1871.199951171875,178.77000427246094,-90.44623723079393,2.625975523148184,True
2021-06-03,1889.800048828125,175.27000427246094,-90.72547360864199,1.0415045079465302,False
2021-06-07,1892.199951171875,177.8699951171875,-90.5998309001631,0.6679031096784959,False
2021-06-08,1893.199951171875,177.32000732421875,-90.63384682561083,0.2758111205978248,False
2021-06-09,1894.199951171875,176.97999572753906,-90.65674161705854,0.05623074246801465,False
2021-06-10,1877.4000244140625,177.74000549316406,-90.5326513698839,1.5963778266835904,False
2021-06-14,1854.5,174.7100067138672,-90.57913147943559,0.8184032014076089,False
2021-06-15,1859.5,174.0500030517578,-90.63995681356506,0.08719895162091858,False
2021-06-16,1773.800048828125,171.11000061035156,-90.35347863907226,3.0042325192994714,True
2021-06-17,1767.9000244140625,165.85000610351562,-90.61881306560402,0.03842017529423991,False
2021-06-21,1776.300048828125,166.9499969482422,-90.60125021905033,0.18797112001373797,False
2021-06-22,1782.300048828125,166.25,-90.6721654353704,0.5949310996305861,False
2021-06-23,1775.5999755859375,166.13999938964844,-90.64316278024147,0.30451351146177447,False
2021-06-24,1776.5999755859375,166.0399932861328,-90.6540585631061,0.45756528313239975,False
2021-06-28,1762.800048828125,166.5800018310547,-90.55026110636916,0.6949941363348459,False
2021-06-29,1770.800048828125,164.8300018310547,-90.69177788084343,0.9459207263719225,False
2021-06-30,1775.9000244140625,165.6300048828125,-90.67346119681145,0.7073126629791622,False
2021-07-01,1782.5999755859375,166.1999969482422,-90.67653992906554,0.7063710920658183,False
2021-07-06,1801.5,168.1199951171875,-90.66777712366431,0.6006644334423621,False
2021-07-07,1799.5999755859375,168.75999450683594,-90.62236070258398,0.11884479906202128,False
2021-07-08,1810.0,168.64999389648438,-90.68232077919976,0.7353194040822069,False
2021-07-12,1809.4000244140625,169.0,-90.65988738146905,0.5150092577680847,False
2021-07-13,1824.300048828125,169.22000122070312,-90.72411353990782,1.2217313080241348,False
2021-07-14,1828.4000244140625,171.0399932861328,-90.64537349582758,0.22682027805763888,False
2021-07-15,1814.5,171.07000732421875,-90.57205801464762,0.6336819908931786,False
2021-07-19,1810.9000244140625,169.61000061035156,-90.63393901796259,0.07533136064824485,False
2021-07-20,1802.9000244140625,169.38999938964844,-90.60458166865355,0.3221083923421307,False
2021-07-21,1805.0,168.75999450683594,-90.6504158167958,0.26637081949416563,False
